system:index,ARVI,B11,B12,B2,B3,B4,B5,B6,B7,B8,DVI,GRVI,HH,HV,IRECI,LAI,MTCI,NDVI,REIP,RVI,VH,VV,agbd,random,.geo
202005_078E_024N_690,0.8130841,1356.0,747.0,230.0,473.0,388.0,839.0,2042.0,2332.0,2468.0,1987.0,0.062046736,8828,5148,3470.6785,5.8782787,2.7392156,0.6923701,715.8091,5.5013194,-15.785890679193477,-10.228581214822444,320.434082,0.5003473908594681,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.76654239248651,29.689463517637343]}"
202010_078E_024N_45,0.8179964,923.5,428.0,176.5,375.0,251.0,649.0,1778.5,2085.5,1939.0,1511.0,0.1556355,12486,6442,3802.8281,6.0375757,3.1788206,0.73348546,715.9855,6.504937,-17.08842361801802,-11.105700894279384,408.739471,0.5008188523455193,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75308439684164,29.73310348633337]}"
202007_078E_024N_32,0.81680286,1029.5,565.0,172.0,318.0,258.0,575.5,1371.0,1620.5,1733.5,1395.5,0.07738112,11179,5465,3123.966,6.2963467,4.1096325,0.7384901,719.7244,6.6481733,-17.935759536565197,-11.631327819230972,194.101837,0.5009232667496077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74220669543573,29.73480532635659]}"
202010_078E_024N_49,0.8247684,924.0,484.0,178.5,364.5,261.0,611.5,1490.0,1716.0,1911.5,1618.0,0.15785548,6100,3001,3420.7324,6.811492,3.596425,0.7605775,717.81384,7.35363,-17.112264258984737,-11.177458317613647,479.838867,0.5009247059628489,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74352711539004,29.732561903061786]}"
202007_078E_024N_87,0.78037846,1004.5,477.0,219.0,428.0,290.0,706.0,1843.0,2058.0,2180.5,1630.0,0.11313285,16473,9269,3530.1138,6.73491,3.0175886,0.72007847,716.86005,6.1507816,-15.41455700489888,-8.857498271909709,242.653137,0.501591423939246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74538121600231,29.728969943703394]}"
202005_078E_024N_214,0.8648373,1612.0,739.0,183.5,399.5,230.5,806.0,2511.0,2920.5,3258.5,2576.5,0.2018891,6989,3722,6904.984,7.6356826,3.9644237,0.81678975,718.121,9.920322,-14.235105631414122,-8.098034252394077,186.762894,0.5018525668914894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.73756705786448,29.713103868909272]}"
202005_078E_024N_460,0.82111704,1028.0,495.0,238.0,503.0,355.0,715.5,2032.0,2481.0,2496.0,2008.5,0.13174902,6358,5990,5241.59,6.3867083,4.1300635,0.7379271,719.6744,6.631476,-16.711624860155236,-11.165497776976745,384.036682,0.501907238141523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.78759152432659,29.700937833893583]}"
202007_078E_024N_79,0.75997525,2002.0,1103.0,354.5,701.5,556.0,1022.5,2361.0,2686.5,2822.5,2098.0,0.078565314,8050,4089,3697.7812,5.8439894,3.4511638,0.64805,717.5184,4.688198,-20.351560446026575,-14.391650976060989,676.0719604492188,0.5024062073231356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75570516655688,29.730195388378547]}"
202009_078E_024N_554,0.85507244,1126.0,542.0,174.0,322.0,238.0,516.0,1700.0,1941.0,2081.0,1765.0,0.16363636,7989,4321,5129.7974,6.8275623,3.7564576,0.77578896,718.08575,7.920168,-15.23050587295872,-8.573732255524172,331.867401,0.502415147034402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.76770787980465,29.678645599095283]}"
202005_078E_024N_1037,0.80108356,1503.0,862.0,257.0,531.0,456.0,867.0,1850.0,2056.0,2211.0,1636.0,0.06186519,11680,8798,2752.666,5.5360384,2.095339,0.64187723,712.90607,4.584677,-15.044278489408608,-8.763375687292255,182.074356,0.5031473063482644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74099739404437,29.665986563732794]}"
202005_078E_024N_455,0.7758945,2022.0,1149.0,330.0,510.0,501.0,859.0,1880.0,2212.0,2514.0,1882.0,0.017199017,5508,2750,3481.4243,5.3797956,2.9798903,0.64882827,717.1811,4.695219,-15.391354448548869,-9.00625556779085,50.337493896484375,0.5031846046308981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.73281600022875,29.70042504955494]}"
202005_078E_024N_366,0.81746876,1463.5,823.0,248.5,569.0,468.5,1047.5,2150.0,2445.5,2464.5,1886.0,0.101157844,8299,3880,3663.9873,5.4280624,2.3165865,0.68943685,714.68567,5.4399166,-15.591796299763786,-9.710046825148677,264.234985,0.5032917403847896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.78391443803716,29.705867305988505]}"
202009_078E_024N_732,0.75304496,1521.0,1004.0,293.0,544.0,523.0,963.0,1816.0,2029.0,2087.0,1480.0,0.037273694,8139,5463,2484.7058,4.6492853,2.2146466,0.5926893,712.9644,3.9102564,-15.737384802020065,-9.656290001335993,164.788208,0.5035573691812981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.71954560361615,29.666909027324383]}"
202004_078E_024N_60,0.88990825,1202.0,496.0,100.0,307.0,227.0,570.0,1569.0,1907.0,1903.0,1621.0,0.18111753,6601,3157,4367.373,6.7797394,3.576159,0.8220116,718.0282,10.236687,-16.064841828307486,-9.763401556169772,81.500023,0.5035972357442298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.80502891724093,29.668609796673028]}"
202009_078E_024N_358,0.8341109,1483.0,723.0,213.0,452.0,357.0,745.0,2018.0,2352.0,2506.0,2089.0,0.16157205,7878,4205,4874.3013,6.650551,3.4378378,0.76721555,717.95026,7.59164,-13.620212382962798,-7.534982628827124,180.906021,0.5039725620994457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.76085322959393,29.689861618238968]}"
202008_078E_024N_284,0.7995807,1057.0,530.0,218.0,466.0,361.0,784.0,1680.0,1933.0,1947.0,1536.0,0.037277147,11978,6170,2776.7864,5.5484753,2.4957507,0.6785714,714.7074,5.2222223,-16.065856434111485,-9.655363411388802,53.48435974121094,0.5040698785434937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75894166021659,29.677210182768643]}"
202009_078E_024N_706,0.83976644,1348.0,744.0,249.0,661.0,457.0,1082.0,2431.0,2763.0,2866.0,2411.0,0.19234276,10263,5328,5090.7856,6.2787757,2.7116358,0.7453851,715.2162,6.855,-16.692027602866965,-11.306549268499783,181.216095,0.5050714540149759,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.7388889038608,29.66935049492911]}"
202005_078E_024N_449,0.8713491,1467.0,658.0,189.0,430.0,282.0,807.0,2180.0,2531.0,2780.0,2514.0,0.20588236,6447,2632,6256.879,7.4373717,3.2067227,0.8162124,717.28156,9.88213,-15.977372659949289,-9.668525888884082,220.845459,0.5052479040792021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75037976832766,29.701043137533667]}"
202007_078E_024N_220,0.8110027,1391.0,787.0,227.0,525.0,419.0,989.0,1967.0,2220.0,2344.0,1950.0,0.10336818,12739,6743,3381.5781,5.6198025,2.1132405,0.6801181,712.6409,5.252308,-15.26187432961842,-8.40708392338042,579.292542,0.5054389657831471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.71151231695177,29.689165268337696]}"
202009_078E_024N_276,0.8745098,1237.0,529.0,149.0,323.0,227.0,629.0,1757.0,2034.0,2170.0,1957.0,0.19016394,8123,4371,4772.5767,7.567404,3.2285714,0.80673075,717.60156,9.348259,-15.374737996308413,-8.96753546803411,161.505844,0.5056996077033864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74967728314307,29.695170957991607]}"
202010_078E_024N_262,0.8913277,1346.0,645.0,147.5,338.5,220.0,651.5,2080.0,2417.0,2619.0,2373.5,0.20982143,10812,4871,6916.0215,7.802689,3.9111395,0.8500614,718.5532,12.340591,-20.090010748579154,-14.016886784049507,515.086182,0.5059165772642603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.77241355249564,29.716589922125664]}"
202009_078E_024N_654,0.6205328,2562.0,1804.0,532.0,756.0,968.0,1304.0,2020.0,2238.0,2450.0,1457.0,-0.086280055,7293,3113,1724.6578,3.0076184,2.3675373,0.4152824,715.6187,2.4204545,-16.691156291758713,-10.10117110076946,29.552696228027344,0.506065384818021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.76208842211481,29.67340443118346]}"
202009_078E_024N_769,0.8319098,1427.0,727.0,246.0,574.0,372.0,1003.0,2251.0,2480.0,2565.0,2153.0,0.19419643,9753,5321,4542.1143,6.4837136,2.4957554,0.74369895,714.3402,6.803324,-14.565998313446277,-9.297667629644817,76.50706481933594,0.5061650798951475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75212871862311,29.66406144910785]}"
202010_078E_024N_777,0.84432435,934.0,495.0,126.0,345.0,224.0,610.0,1457.0,1690.0,1736.0,1508.0,0.17982456,11565,5695,3067.1763,6.4305224,2.699088,0.7414819,714.9442,6.7364016,-13.949706679053026,-8.080105422290453,236.416275,0.5070229439660957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.71928160277429,29.667357671680282]}"
202010_078E_024N_412,0.8615575,1487.0,699.0,170.0,390.0,271.0,737.0,1967.0,2235.0,2297.0,2034.0,0.16897507,6898,5039,4737.791,6.755147,3.142232,0.7848101,716.6355,8.294118,-14.212357702623429,-7.2363641185742855,314.809265,0.5070843148628609,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75810328121672,29.703371772869872]}"
202010_078E_024N_742,0.76649743,1037.0,567.0,165.0,365.0,262.0,605.0,1280.0,1525.0,1625.0,1286.0,0.15856236,14265,6778,2176.5403,5.391827,2.905914,0.685422,716.36615,5.3577237,-16.545898208634203,-10.144599848656718,113.32001495361328,0.50726414982632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.71739345014495,29.67365614096697]}"
202005_078E_024N_454,0.85630745,1181.0,546.0,155.0,303.0,254.0,475.0,1514.0,1855.0,2076.0,1793.0,0.119825706,6555,3459,4900.837,6.9464593,4.211297,0.7970852,719.1971,8.856354,-14.497724312587914,-8.011797255330404,302.727295,0.507729536283711,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.76924398359716,29.700994194668652]}"
202008_078E_024N_35,0.7798896,1579.0,913.5,280.0,557.5,481.0,967.5,1920.0,2129.0,2249.5,1695.0,0.061970938,6753,3494,3150.5737,5.4699144,2.604055,0.65198517,715.1085,4.7468843,-15.175807790216112,-9.30090530684273,149.577637,0.5079981744775377,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.7999159430222,29.707592487582588]}"
202008_078E_024N_250,0.83147115,1860.0,794.0,195.0,423.0,266.0,881.0,2496.0,2733.0,2850.0,2017.0,0.18027735,6989,3456,6612.7344,7.8073573,4.769521,0.8129032,720.8064,9.689655,-14.975163949716094,-8.508351915518006,178.178345,0.5080988812538331,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.77028009381435,29.67957189566968]}"
202008_078E_024N_115,0.8692098,1411.0,609.0,169.0,384.0,255.0,711.0,2044.0,2395.0,2491.0,2227.0,0.2064057,5996,3443,5989.3726,7.236608,3.2056074,0.81309426,717.3333,9.700582,-14.077994469018446,-8.05958483808245,176.576035,0.508783346084911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75951438514156,29.69368426474347]}"
202007_078E_024N_9,0.8428858,1010.0,465.0,186.0,405.0,259.0,657.0,1810.0,2121.0,2204.0,1706.0,0.19914347,7405,2800,4562.8784,7.4185424,3.8874598,0.7788698,718.23206,8.044444,-17.27958715663463,-11.114659788958413,193.735367,0.5090517972791364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75458497766041,29.737178362709916]}"
202010_078E_024N_108,0.84267896,634.0,286.5,112.0,204.0,157.5,397.0,1206.0,1405.5,1304.5,1089.5,0.16273397,11407,6562,3134.0815,6.9457045,3.4476748,0.7758057,718.2577,7.921813,-16.764524156593314,-10.82657964018901,193.906845,0.5092678215001647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74746279668757,29.727861673866315]}"
202005_078E_024N_873,0.83441556,1814.0,933.0,324.0,856.0,626.0,1527.0,3523.0,3905.0,4158.0,3369.0,0.15270936,10886,5491,7193.6665,6.4168067,2.4166667,0.7261374,714.0192,6.302932,-13.341671639371267,-7.06868635486043,323.097504,0.5093928723389998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75478916451215,29.678750415510454]}"
202009_078E_024N_73,0.80518234,1819.0,1047.0,307.0,621.0,500.0,1127.0,2333.0,2642.5,2741.5,2314.0,0.10572111,10191,5653,4797.724,6.024162,2.9201908,0.6908411,716.2847,5.4694242,-16.67848046580077,-9.934264113437303,179.446289,0.509511118800473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.8027154847172,29.71122742933519]}"
202005_078E_024N_837,0.8456078,944.0,533.0,158.0,451.0,286.0,756.0,1695.0,1955.0,2092.0,1748.0,0.16666667,8197,5210,3549.7441,6.6391177,2.6180048,0.7368905,715.1981,6.6013985,-15.55388068495331,-9.066969813874486,260.855042,0.5098689587194308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.73899800946411,29.68130824361014]}"
202005_078E_024N_301,0.81628513,2192.0,1234.0,327.0,722.0,582.0,1322.0,2749.0,3029.0,3209.0,2610.0,0.097345136,11393,6743,4847.642,5.6479483,2.309463,0.68990976,714.3669,5.4497356,-13.763275851928293,-6.406701451088437,149.003281,0.5098702253421239,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74149940271559,29.70862935995478]}"
202009_078E_024N_733,0.84410495,1277.0,623.0,199.0,501.0,330.0,824.0,1977.0,2265.0,2369.0,2038.0,0.19947506,10155,6845,4678.565,6.7094216,2.8410852,0.7551184,715.5172,7.167213,-17.337728399909906,-11.469250662657391,226.089233,0.5101216395913009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.72832730262235,29.66699358469423]}"
202007_078E_024N_200,0.79315627,1998.0,1236.0,335.0,674.0,581.0,1217.0,2478.0,2798.0,2893.0,2373.0,0.063197024,6267,4554,4477.3096,5.6006255,2.550471,0.66652703,715.61475,4.9974875,-16.216649597429683,-10.391597246744112,467.070557,0.5109951845811854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.71406700270946,29.691446060285568]}"
202005_078E_024N_630,0.87409836,1160.0,572.0,140.0,325.0,230.0,626.0,1701.0,1933.0,1959.0,1745.0,0.1840968,6501,4503,4573.5093,6.729246,2.8585365,0.7857808,715.6209,8.336232,-14.035079147580241,-7.454672549485017,78.881531,0.5114340386213567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75978936600646,29.692333247848996]}"
202009_078E_024N_278,0.82467747,1240.0,619.0,257.0,532.0,409.0,888.0,2052.0,2597.0,2753.0,2173.0,0.12241653,7542,3671,5283.117,6.052227,3.8467534,0.69758487,720.6941,5.6134257,-17.16866470243518,-11.41999134350343,259.496307,0.511584286714999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.7948907606137,29.695590055495764]}"
202005_078E_024N_953,0.8382775,1281.0,645.0,184.0,420.0,326.0,757.0,1828.0,2055.0,2052.0,1606.0,0.09506618,11486,4937,3619.7214,5.7730947,2.7742717,0.72231984,716.04095,6.202532,-15.741315993843516,-9.32373046753831,278.040894,0.5131151528008703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.72955068282934,29.672419671894495]}"
202010_078E_024N_142,0.730277,1796.5,1114.5,274.5,451.5,523.0,802.0,1489.5,1691.0,1873.0,1382.0,-0.06849516,4663,3741,2052.2173,3.9863842,2.8731656,0.53127825,717.1165,3.267426,-18.02823553307502,-12.35726031707188,518.017395,0.5131802165689947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.77307904726504,29.725620023852066]}"
202005_078E_024N_169,0.872579,1738.0,897.5,239.0,633.0,410.5,1171.5,3064.5,3453.0,3403.5,3125.5,0.18947579,19062,9704,8790.802,6.922755,3.130213,0.780349,716.48975,8.105482,-15.333739384084673,-10.088875583089479,209.51181030273438,0.5137735478569765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75743375233374,29.7157733830506]}"
202005_078E_024N_353,0.86623156,849.5,398.0,138.5,394.0,216.5,675.5,1649.0,1901.5,2014.5,1665.5,0.21442306,6594,6412,3557.2734,6.476632,2.8024905,0.7709626,715.4345,7.732249,-14.390492910936825,-8.480500852391591,283.931946,0.5138272220378518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.78468146093056,29.70655114558272]}"
202009_078E_024N_111,0.82936716,1208.0,648.5,210.5,503.5,340.5,845.5,1951.0,2196.5,2248.5,1744.0,0.15614483,8694,5140,3384.7852,6.0835857,2.6437008,0.72192407,715.4479,6.192581,-15.046306440318979,-8.186714196765358,312.527924,0.513837024183657,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.78931629409925,29.707947198732445]}"
202005_078E_024N_220,0.8533281,1134.0,611.5,149.0,342.0,234.5,574.5,1439.5,1783.5,1841.5,1631.0,0.15659223,6065,4526,3663.0803,6.6128273,3.0658708,0.7602545,717.1754,7.347534,-14.893495169548839,-7.677253537758769,250.105377,0.5138435740001778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.76341045024574,29.71312216440618]}"
202008_078E_024N_104,0.8336263,1572.0,890.0,186.0,449.0,326.0,837.0,2132.0,2402.0,2591.0,1759.0,0.13605443,5827,3073,3307.379,5.968284,2.75,0.735814,715.8116,6.5704226,-13.585357433768136,-7.509986182673663,129.106949,0.5143115245890674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.78739546650817,29.69574724640315]}"
202005_078E_024N_437,0.8357452,1100.5,547.5,202.5,449.5,317.5,766.5,1905.0,2145.5,2286.0,1857.5,0.13456386,4079,2295,3800.141,6.103216,2.867259,0.72481495,716.3932,6.279421,-16.555928730721682,-11.005044982651226,308.6444396972656,0.5144058153197727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.7700081193383,29.701903689129075]}"
202009_078E_024N_778,0.8279883,1277.0,652.0,189.0,465.0,333.0,756.0,1765.0,2055.0,2112.0,1656.0,0.16323732,9219,4684,3544.1284,6.1751246,2.6714287,0.72490704,716.5314,6.2702703,-16.1995223687087,-9.916000353638786,156.196198,0.5147963408613571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75085125176432,29.66292141892052]}"
202005_078E_024N_614,0.8863422,843.0,378.0,104.0,226.0,132.0,410.0,1220.0,1400.0,1574.0,1349.0,0.2228261,6086,2972,4003.548,7.710154,3.5595238,0.83972603,719.17926,11.478633,-16.925733402238652,-10.619449390529708,291.0424499511719,0.514945631768904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.7326539072006,29.692753188997294]}"
202008_078E_024N_139,0.8592707,962.0,444.0,137.0,344.0,227.0,594.0,1696.0,1934.0,2077.0,1722.0,0.2041237,17743,8240,3615.483,6.261516,3.0,0.79384613,716.72546,8.701492,-17.207185736230652,-10.724930750435995,69.04623413085938,0.51536778550069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75491680764986,29.68935475541187]}"
202004_078E_024N_10,0.83884144,1389.0,724.0,238.0,568.0,409.0,937.0,2151.0,2487.0,2617.0,2112.0,0.13241106,10510,7033,4665.7393,5.9981093,2.7850637,0.73398376,714.9546,6.5183372,-16.254385409810148,-10.578478455185286,343.618713,0.515473411431261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.80176619052216,29.68234199917387]}"
202005_078E_024N_393,0.89197695,1168.0,498.0,108.0,264.0,150.0,522.0,1629.0,2022.0,2080.0,1825.0,0.2593801,6908,3123,5522.5874,7.4743953,3.5480769,0.84643286,718.13983,12.0236225,-15.560948935338473,-8.713556722525615,205.128342,0.5160430256521646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75370243904695,29.704007223015218]}"
202005_078E_024N_219,0.8507836,1349.0,575.0,165.5,361.0,252.5,630.0,2059.5,2285.0,2295.5,1894.5,0.25302076,6095,3703,4992.2554,7.400006,3.2908616,0.8177414,718.2742,9.974064,-16.29845621644803,-10.03364992015785,285.304352,0.5160791617196583,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75436621470051,29.713037384821344]}"
202004_078E_024N_26,0.89890283,1881.0,884.0,254.0,480.0,332.0,875.0,3243.0,3878.0,4153.0,3646.0,0.1822034,6753,4160,10879.565,7.7623286,5.158683,0.84345627,720.908,11.775982,-17.265549013264874,-10.969601617174607,237.375412,0.5162492855315667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.80313535029873,29.67581194697211]}"
202009_078E_024N_755,0.86600274,1077.0,543.0,148.0,385.0,255.0,651.0,1642.0,1879.0,1960.0,1719.0,0.1755424,8433,5020,3559.272,6.4703093,2.9380054,0.76726055,716.4103,7.5933013,-16.04118612285707,-10.822705405117103,166.231094,0.5164923941263889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.72628375600225,29.665169175384296]}"
202010_078E_024N_606,0.8346395,1262.0,671.0,211.0,487.0,352.0,836.0,1990.0,2222.0,2329.0,1972.0,0.16079295,8526,4557,4541.76,6.4450088,2.9002268,0.7309118,715.1718,6.432507,-17.301789664325028,-11.466469545472373,139.733932,0.517020684384728,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.68826763876562,29.688485935555274]}"
202005_078E_024N_351,0.83748126,1742.0,945.0,244.0,497.5,427.0,970.0,2327.5,2768.5,2790.0,2405.0,0.13401116,7963,3301,5298.3643,6.6167192,2.9507906,0.7385484,716.85474,6.652644,-17.191850006301078,-10.521535707537494,200.571655,0.5172313084254594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.75600008327037,29.70628480784784]}"
